app_download,population,city,state,date,post,treated,app_per_pop
30,577532,Mississippi,Mississippi,2022-06-08,1,0,5.19451736007702e-05
41,577532,Mississippi,Mississippi,2022-06-09,1,0,7.09917372543859e-05
22,577532,Mississippi,Mississippi,2022-06-10,1,0,3.80931273072315e-05
0,577532,Mississippi,Mississippi,2022-06-11,1,0,0
12,577532,Mississippi,Mississippi,2022-06-12,1,0,2.07780694403081e-05
31,577532,Mississippi,Mississippi,2022-06-13,1,0,5.36766793874625e-05
37,577532,Mississippi,Mississippi,2022-06-14,1,0,6.40657141076165e-05
44,577532,Mississippi,Mississippi,2022-06-15,1,0,7.61862546144629e-05
23,577532,Mississippi,Mississippi,2022-06-16,1,0,3.98246330939238e-05
25,577532,Mississippi,Mississippi,2022-06-17,1,0,4.32876446673085e-05
35,577532,Mississippi,Mississippi,2022-06-18,1,0,6.06027025342319e-05
28,577532,Mississippi,Mississippi,2022-06-19,1,0,4.84821620273855e-05
67,577532,Mississippi,Mississippi,2022-06-20,1,0,0.000116010887708387
45,577532,Mississippi,Mississippi,2022-06-21,1,0,7.79177604011553e-05
59,577532,Mississippi,Mississippi,2022-06-22,1,0,0.000102158841414848
59,577532,Mississippi,Mississippi,2022-06-23,1,0,0.000102158841414848
27,577532,Mississippi,Mississippi,2022-06-24,1,0,4.67506562406932e-05
37,577532,Mississippi,Mississippi,2022-06-25,1,0,6.40657141076165e-05
12,577532,Mississippi,Mississippi,2022-06-26,1,0,2.07780694403081e-05
49,577532,Mississippi,Mississippi,2022-06-27,1,0,8.48437835479246e-05
70,577532,Mississippi,Mississippi,2022-06-28,1,0,0.000121205405068464
65,577532,Mississippi,Mississippi,2022-06-29,1,0,0.000112547876135002
39,577532,Mississippi,Mississippi,2022-06-30,1,0,6.75287256810012e-05
21,548952,Ohio,Ohio,2022-03-01,0,0,3.82547107943864e-05
0,548952,Ohio,Ohio,2022-03-02,0,0,0
16,548952,Ohio,Ohio,2022-03-03,0,0,2.91464463195325e-05
17,548952,Ohio,Ohio,2022-03-04,0,0,3.09680992145033e-05
0,548952,Ohio,Ohio,2022-03-05,0,0,0
1,548952,Ohio,Ohio,2022-03-06,0,0,1.82165289497078e-06
24,548952,Ohio,Ohio,2022-03-07,0,0,4.37196694792987e-05
20,548952,Ohio,Ohio,2022-03-08,0,0,3.64330578994156e-05
7,548952,Ohio,Ohio,2022-03-09,0,0,1.27515702647955e-05
8,548952,Ohio,Ohio,2022-03-10,0,0,1.45732231597662e-05
5,548952,Ohio,Ohio,2022-03-11,0,0,9.1082644748539e-06
8,548952,Ohio,Ohio,2022-03-12,0,0,1.45732231597662e-05
15,548952,Ohio,Ohio,2022-03-13,0,0,2.73247934245617e-05
14,548952,Ohio,Ohio,2022-03-14,0,0,2.55031405295909e-05
24,548952,Ohio,Ohio,2022-03-15,0,0,4.37196694792987e-05
5,548952,Ohio,Ohio,2022-03-16,0,0,9.1082644748539e-06
20,548952,Ohio,Ohio,2022-03-17,0,0,3.64330578994156e-05
16,548952,Ohio,Ohio,2022-03-18,0,0,2.91464463195325e-05
12,548952,Ohio,Ohio,2022-03-19,0,0,2.18598347396494e-05
25,548952,Ohio,Ohio,2022-03-20,0,0,4.55413223742695e-05
14,548952,Ohio,Ohio,2022-03-21,0,0,2.55031405295909e-05
21,548952,Ohio,Ohio,2022-03-22,0,0,3.82547107943864e-05
13,548952,Ohio,Ohio,2022-03-23,0,0,2.36814876346201e-05
33,548952,Ohio,Ohio,2022-03-24,0,0,6.01145455340358e-05
25,548952,Ohio,Ohio,2022-03-25,0,0,4.55413223742695e-05
9,548952,Ohio,Ohio,2022-03-26,0,0,1.6394876054737e-05
16,548952,Ohio,Ohio,2022-03-27,0,0,2.91464463195325e-05
21,548952,Ohio,Ohio,2022-03-28,0,0,3.82547107943864e-05
29,548952,Ohio,Ohio,2022-03-29,0,0,5.28279339541526e-05
29,548952,Ohio,Ohio,2022-03-30,0,0,5.28279339541526e-05
15,548952,Ohio,Ohio,2022-03-31,0,0,2.73247934245617e-05
4,548952,Ohio,Ohio,2022-04-01,0,0,7.28661157988312e-06
16,548952,Ohio,Ohio,2022-04-02,0,0,2.91464463195325e-05
8,548952,Ohio,Ohio,2022-04-03,0,0,1.45732231597662e-05
26,548952,Ohio,Ohio,2022-04-04,0,0,4.73629752692403e-05
10,548952,Ohio,Ohio,2022-04-05,0,0,1.82165289497078e-05
11,548952,Ohio,Ohio,2022-04-06,0,0,2.00381818446786e-05
3,548952,Ohio,Ohio,2022-04-07,0,0,5.46495868491234e-06
13,548952,Ohio,Ohio,2022-04-08,0,0,2.36814876346201e-05
3,548952,Ohio,Ohio,2022-04-09,0,0,5.46495868491234e-06
0,548952,Ohio,Ohio,2022-04-10,0,0,0
32,548952,Ohio,Ohio,2022-04-11,0,0,5.8292892639065e-05
29,548952,Ohio,Ohio,2022-04-12,0,0,5.28279339541526e-05
10,548952,Ohio,Ohio,2022-04-13,0,0,1.82165289497078e-05
18,548952,Ohio,Ohio,2022-04-14,0,0,3.27897521094741e-05
3,548952,Ohio,Ohio,2022-04-15,0,0,5.46495868491234e-06
0,548952,Ohio,Ohio,2022-04-16,0,0,0
9,548952,Ohio,Ohio,2022-04-17,0,0,1.6394876054737e-05
26,548952,Ohio,Ohio,2022-04-18,0,0,4.73629752692403e-05
11,548952,Ohio,Ohio,2022-04-19,0,0,2.00381818446786e-05
25,548952,Ohio,Ohio,2022-04-20,0,0,4.55413223742695e-05
23,548952,Ohio,Ohio,2022-04-21,0,0,4.1898016584328e-05
18,548952,Ohio,Ohio,2022-04-22,0,0,3.27897521094741e-05
15,548952,Ohio,Ohio,2022-04-23,0,0,2.73247934245617e-05
6,548952,Ohio,Ohio,2022-04-24,0,0,1.09299173698247e-05
22,548952,Ohio,Ohio,2022-04-25,0,0,4.00763636893572e-05
8,548952,Ohio,Ohio,2022-04-26,0,0,1.45732231597662e-05
32,548952,Ohio,Ohio,2022-04-27,0,0,5.8292892639065e-05
23,548952,Ohio,Ohio,2022-04-28,0,0,4.1898016584328e-05
18,548952,Ohio,Ohio,2022-04-29,0,0,3.27897521094741e-05
14,548952,Ohio,Ohio,2022-04-30,0,0,2.55031405295909e-05
15,548952,Ohio,Ohio,2022-05-01,1,0,2.73247934245617e-05
16,548952,Ohio,Ohio,2022-05-02,1,0,2.91464463195325e-05
21,548952,Ohio,Ohio,2022-05-03,1,0,3.82547107943864e-05
22,548952,Ohio,Ohio,2022-05-04,1,0,4.00763636893572e-05
7,548952,Ohio,Ohio,2022-05-05,1,0,1.27515702647955e-05
4,548952,Ohio,Ohio,2022-05-06,1,0,7.28661157988312e-06
13,548952,Ohio,Ohio,2022-05-07,1,0,2.36814876346201e-05
0,548952,Ohio,Ohio,2022-05-08,1,0,0
37,548952,Ohio,Ohio,2022-05-09,1,0,6.74011571139189e-05
11,548952,Ohio,Ohio,2022-05-10,1,0,2.00381818446786e-05
7,548952,Ohio,Ohio,2022-05-11,1,0,1.27515702647955e-05
9,548952,Ohio,Ohio,2022-05-12,1,0,1.6394876054737e-05
1,548952,Ohio,Ohio,2022-05-13,1,0,1.82165289497078e-06
7,548952,Ohio,Ohio,2022-05-14,1,0,1.27515702647955e-05
5,548952,Ohio,Ohio,2022-05-15,1,0,9.1082644748539e-06
11,548952,Ohio,Ohio,2022-05-16,1,0,2.00381818446786e-05
15,548952,Ohio,Ohio,2022-05-17,1,0,2.73247934245617e-05
24,548952,Ohio,Ohio,2022-05-18,1,0,4.37196694792987e-05
13,548952,Ohio,Ohio,2022-05-19,1,0,2.36814876346201e-05
12,548952,Ohio,Ohio,2022-05-20,1,0,2.18598347396494e-05
10,548952,Ohio,Ohio,2022-05-21,1,0,1.82165289497078e-05
0,548952,Ohio,Ohio,2022-05-22,1,0,0
25,548952,Ohio,Ohio,2022-05-23,1,0,4.55413223742695e-05
23,548952,Ohio,Ohio,2022-05-24,1,0,4.1898016584328e-05
29,548952,Ohio,Ohio,2022-05-25,1,0,5.28279339541526e-05
19,548952,Ohio,Ohio,2022-05-26,1,0,3.46114050044448e-05
18,548952,Ohio,Ohio,2022-05-27,1,0,3.27897521094741e-05
30,548952,Ohio,Ohio,2022-05-28,1,0,5.46495868491234e-05
38,548952,Ohio,Ohio,2022-05-29,1,0,6.92228100088897e-05
34,548952,Ohio,Ohio,2022-05-30,1,0,6.19361984290065e-05
12,548952,Ohio,Ohio,2022-05-31,1,0,2.18598347396494e-05
20,548952,Ohio,Ohio,2022-06-01,1,0,3.64330578994156e-05
31,548952,Ohio,Ohio,2022-06-02,1,0,5.64712397440942e-05
16,548952,Ohio,Ohio,2022-06-03,1,0,2.91464463195325e-05
2,548952,Ohio,Ohio,2022-06-04,1,0,3.64330578994156e-06
13,548952,Ohio,Ohio,2022-06-05,1,0,2.36814876346201e-05
35,548952,Ohio,Ohio,2022-06-06,1,0,6.37578513239773e-05
10,548952,Ohio,Ohio,2022-06-07,1,0,1.82165289497078e-05
18,548952,Ohio,Ohio,2022-06-08,1,0,3.27897521094741e-05
0,548952,Ohio,Ohio,2022-06-09,1,0,0
2,548952,Ohio,Ohio,2022-06-10,1,0,3.64330578994156e-06
2,548952,Ohio,Ohio,2022-06-11,1,0,3.64330578994156e-06
5,548952,Ohio,Ohio,2022-06-12,1,0,9.1082644748539e-06
12,548952,Ohio,Ohio,2022-06-13,1,0,2.18598347396494e-05
16,548952,Ohio,Ohio,2022-06-14,1,0,2.91464463195325e-05
16,548952,Ohio,Ohio,2022-06-15,1,0,2.91464463195325e-05
12,548952,Ohio,Ohio,2022-06-16,1,0,2.18598347396494e-05
0,548952,Ohio,Ohio,2022-06-17,1,0,0
10,548952,Ohio,Ohio,2022-06-18,1,0,1.82165289497078e-05
31,548952,Ohio,Ohio,2022-06-19,1,0,5.64712397440942e-05
5,548952,Ohio,Ohio,2022-06-20,1,0,9.1082644748539e-06
24,548952,Ohio,Ohio,2022-06-21,1,0,4.37196694792987e-05
19,548952,Ohio,Ohio,2022-06-22,1,0,3.46114050044448e-05
6,548952,Ohio,Ohio,2022-06-23,1,0,1.09299173698247e-05
22,548952,Ohio,Ohio,2022-06-24,1,0,4.00763636893572e-05
1,548952,Ohio,Ohio,2022-06-25,1,0,1.82165289497078e-06
15,548952,Ohio,Ohio,2022-06-26,1,0,2.73247934245617e-05
21,548952,Ohio,Ohio,2022-06-27,1,0,3.82547107943864e-05
16,548952,Ohio,Ohio,2022-06-28,1,0,2.91464463195325e-05
4,548952,Ohio,Ohio,2022-06-29,1,0,7.28661157988312e-06
19,548952,Ohio,Ohio,2022-06-30,1,0,3.46114050044448e-05
11,540410,Alabama,Alabama,2022-03-01,0,0,2.03549157121445e-05
5,540410,Alabama,Alabama,2022-03-02,0,0,9.25223441461113e-06
2,540410,Alabama,Alabama,2022-03-03,0,0,3.70089376584445e-06
0,540410,Alabama,Alabama,2022-03-04,0,0,0
5,540410,Alabama,Alabama,2022-03-05,0,0,9.25223441461113e-06
9,540410,Alabama,Alabama,2022-03-06,0,0,1.66540219463e-05
20,540410,Alabama,Alabama,2022-03-07,0,0,3.70089376584445e-05
12,540410,Alabama,Alabama,2022-03-08,0,0,2.22053625950667e-05
13,540410,Alabama,Alabama,2022-03-09,0,0,2.40558094779889e-05
7,540410,Alabama,Alabama,2022-03-10,0,0,1.29531281804556e-05
0,540410,Alabama,Alabama,2022-03-11,0,0,0
0,540410,Alabama,Alabama,2022-03-12,0,0,0
0,540410,Alabama,Alabama,2022-03-13,0,0,0
22,540410,Alabama,Alabama,2022-03-14,0,0,4.0709831424289e-05
6,540410,Alabama,Alabama,2022-03-15,0,0,1.11026812975334e-05
22,540410,Alabama,Alabama,2022-03-16,0,0,4.0709831424289e-05
2,540410,Alabama,Alabama,2022-03-17,0,0,3.70089376584445e-06
5,540410,Alabama,Alabama,2022-03-18,0,0,9.25223441461113e-06
0,540410,Alabama,Alabama,2022-03-19,0,0,0
20,540410,Alabama,Alabama,2022-03-20,0,0,3.70089376584445e-05
18,540410,Alabama,Alabama,2022-03-21,0,0,3.33080438926001e-05
21,540410,Alabama,Alabama,2022-03-22,0,0,3.88593845413667e-05
9,540410,Alabama,Alabama,2022-03-23,0,0,1.66540219463e-05
13,540410,Alabama,Alabama,2022-03-24,0,0,2.40558094779889e-05
8,540410,Alabama,Alabama,2022-03-25,0,0,1.48035750633778e-05
14,540410,Alabama,Alabama,2022-03-26,0,0,2.59062563609112e-05
3,540410,Alabama,Alabama,2022-03-27,0,0,5.55134064876668e-06
20,540410,Alabama,Alabama,2022-03-28,0,0,3.70089376584445e-05
22,540410,Alabama,Alabama,2022-03-29,0,0,4.0709831424289e-05
18,540410,Alabama,Alabama,2022-03-30,0,0,3.33080438926001e-05
10,540410,Alabama,Alabama,2022-03-31,0,0,1.85044688292223e-05
8,540410,Alabama,Alabama,2022-04-01,0,0,1.48035750633778e-05
3,540410,Alabama,Alabama,2022-04-02,0,0,5.55134064876668e-06
0,540410,Alabama,Alabama,2022-04-03,0,0,0
13,540410,Alabama,Alabama,2022-04-04,0,0,2.40558094779889e-05
17,540410,Alabama,Alabama,2022-04-05,0,0,3.14575970096778e-05
7,540410,Alabama,Alabama,2022-04-06,0,0,1.29531281804556e-05
6,540410,Alabama,Alabama,2022-04-07,0,0,1.11026812975334e-05
11,540410,Alabama,Alabama,2022-04-08,0,0,2.03549157121445e-05
1,540410,Alabama,Alabama,2022-04-09,0,0,1.85044688292223e-06
0,540410,Alabama,Alabama,2022-04-10,0,0,0
10,540410,Alabama,Alabama,2022-04-11,0,0,1.85044688292223e-05
5,540410,Alabama,Alabama,2022-04-12,0,0,9.25223441461113e-06
10,540410,Alabama,Alabama,2022-04-13,0,0,1.85044688292223e-05
6,540410,Alabama,Alabama,2022-04-14,0,0,1.11026812975334e-05
0,540410,Alabama,Alabama,2022-04-15,0,0,0
2,540410,Alabama,Alabama,2022-04-16,0,0,3.70089376584445e-06
0,540410,Alabama,Alabama,2022-04-17,0,0,0
17,540410,Alabama,Alabama,2022-04-18,0,0,3.14575970096778e-05
2,540410,Alabama,Alabama,2022-04-19,0,0,3.70089376584445e-06
0,540410,Alabama,Alabama,2022-04-20,0,0,0
9,540410,Alabama,Alabama,2022-04-21,0,0,1.66540219463e-05
13,540410,Alabama,Alabama,2022-04-22,0,0,2.40558094779889e-05
0,540410,Alabama,Alabama,2022-04-23,0,0,0
21,540410,Alabama,Alabama,2022-04-24,0,0,3.88593845413667e-05
18,540410,Alabama,Alabama,2022-04-25,0,0,3.33080438926001e-05
15,540410,Alabama,Alabama,2022-04-26,0,0,2.77567032438334e-05
8,540410,Alabama,Alabama,2022-04-27,0,0,1.48035750633778e-05
18,540410,Alabama,Alabama,2022-04-28,0,0,3.33080438926001e-05
14,540410,Alabama,Alabama,2022-04-29,0,0,2.59062563609112e-05
3,540410,Alabama,Alabama,2022-04-30,0,0,5.55134064876668e-06
21,540410,Alabama,Alabama,2022-05-01,1,0,3.88593845413667e-05
8,540410,Alabama,Alabama,2022-05-02,1,0,1.48035750633778e-05
14,540410,Alabama,Alabama,2022-05-03,1,0,2.59062563609112e-05
2,540410,Alabama,Alabama,2022-05-04,1,0,3.70089376584445e-06
7,540410,Alabama,Alabama,2022-05-05,1,0,1.29531281804556e-05
4,540410,Alabama,Alabama,2022-05-06,1,0,7.4017875316889e-06
6,540410,Alabama,Alabama,2022-05-07,1,0,1.11026812975334e-05
5,540410,Alabama,Alabama,2022-05-08,1,0,9.25223441461113e-06
6,540410,Alabama,Alabama,2022-05-09,1,0,1.11026812975334e-05
9,540410,Alabama,Alabama,2022-05-10,1,0,1.66540219463e-05
2,540410,Alabama,Alabama,2022-05-11,1,0,3.70089376584445e-06
9,540410,Alabama,Alabama,2022-05-12,1,0,1.66540219463e-05
17,540410,Alabama,Alabama,2022-05-13,1,0,3.14575970096778e-05
9,540410,Alabama,Alabama,2022-05-14,1,0,1.66540219463e-05
6,540410,Alabama,Alabama,2022-05-15,1,0,1.11026812975334e-05
2,540410,Alabama,Alabama,2022-05-16,1,0,3.70089376584445e-06
9,540410,Alabama,Alabama,2022-05-17,1,0,1.66540219463e-05
8,540410,Alabama,Alabama,2022-05-18,1,0,1.48035750633778e-05
0,540410,Alabama,Alabama,2022-05-19,1,0,0
2,540410,Alabama,Alabama,2022-05-20,1,0,3.70089376584445e-06
1,540410,Alabama,Alabama,2022-05-21,1,0,1.85044688292223e-06
2,540410,Alabama,Alabama,2022-05-22,1,0,3.70089376584445e-06
9,540410,Alabama,Alabama,2022-05-23,1,0,1.66540219463e-05
11,540410,Alabama,Alabama,2022-05-24,1,0,2.03549157121445e-05
8,540410,Alabama,Alabama,2022-05-25,1,0,1.48035750633778e-05
22,540410,Alabama,Alabama,2022-05-26,1,0,4.0709831424289e-05
8,540410,Alabama,Alabama,2022-05-27,1,0,1.48035750633778e-05
16,540410,Alabama,Alabama,2022-05-28,1,0,2.96071501267556e-05
15,540410,Alabama,Alabama,2022-05-29,1,0,2.77567032438334e-05
24,540410,Alabama,Alabama,2022-05-30,1,0,4.44107251901334e-05
10,540410,Alabama,Alabama,2022-05-31,1,0,1.85044688292223e-05
12,540410,Alabama,Alabama,2022-06-01,1,0,2.22053625950667e-05
8,540410,Alabama,Alabama,2022-06-02,1,0,1.48035750633778e-05
1,540410,Alabama,Alabama,2022-06-03,1,0,1.85044688292223e-06
4,540410,Alabama,Alabama,2022-06-04,1,0,7.4017875316889e-06
0,540410,Alabama,Alabama,2022-06-05,1,0,0
20,540410,Alabama,Alabama,2022-06-06,1,0,3.70089376584445e-05
5,540410,Alabama,Alabama,2022-06-07,1,0,9.25223441461113e-06
9,540410,Alabama,Alabama,2022-06-08,1,0,1.66540219463e-05
9,540410,Alabama,Alabama,2022-06-09,1,0,1.66540219463e-05
9,540410,Alabama,Alabama,2022-06-10,1,0,1.66540219463e-05
0,540410,Alabama,Alabama,2022-06-11,1,0,0
6,540410,Alabama,Alabama,2022-06-12,1,0,1.11026812975334e-05
8,540410,Alabama,Alabama,2022-06-13,1,0,1.48035750633778e-05
11,540410,Alabama,Alabama,2022-06-14,1,0,2.03549157121445e-05
13,540410,Alabama,Alabama,2022-06-15,1,0,2.40558094779889e-05
3,540410,Alabama,Alabama,2022-06-16,1,0,5.55134064876668e-06
3,540410,Alabama,Alabama,2022-06-17,1,0,5.55134064876668e-06
0,540410,Alabama,Alabama,2022-06-18,1,0,0
14,540410,Alabama,Alabama,2022-06-19,1,0,2.59062563609112e-05
17,540410,Alabama,Alabama,2022-06-20,1,0,3.14575970096778e-05
11,540410,Alabama,Alabama,2022-06-21,1,0,2.03549157121445e-05
15,540410,Alabama,Alabama,2022-06-22,1,0,2.77567032438334e-05
13,540410,Alabama,Alabama,2022-06-23,1,0,2.40558094779889e-05
5,540410,Alabama,Alabama,2022-06-24,1,0,9.25223441461113e-06
0,540410,Alabama,Alabama,2022-06-25,1,0,0
8,540410,Alabama,Alabama,2022-06-26,1,0,1.48035750633778e-05
25,540410,Alabama,Alabama,2022-06-27,1,0,4.62611720730556e-05
17,540410,Alabama,Alabama,2022-06-28,1,0,3.14575970096778e-05
24,540410,Alabama,Alabama,2022-06-29,1,0,4.44107251901334e-05
17,540410,Alabama,Alabama,2022-06-30,1,0,3.14575970096778e-05
46,536765,Virginia,Virginia,2022-03-01,0,0,8.56985831788585e-05
48,536765,Virginia,Virginia,2022-03-02,0,0,8.94246085344611e-05
28,536765,Virginia,Virginia,2022-03-03,0,0,5.21643549784356e-05
22,536765,Virginia,Virginia,2022-03-04,0,0,4.0986278911628e-05
21,536765,Virginia,Virginia,2022-03-05,0,0,3.91232662338267e-05
23,536765,Virginia,Virginia,2022-03-06,0,0,4.28492915894293e-05
21,536765,Virginia,Virginia,2022-03-07,0,0,3.91232662338267e-05
49,536765,Virginia,Virginia,2022-03-08,0,0,9.12876212122623e-05
35,536765,Virginia,Virginia,2022-03-09,0,0,6.52054437230445e-05
0,536765,Virginia,Virginia,2022-03-10,0,0,0
15,536765,Virginia,Virginia,2022-03-11,0,0,2.79451901670191e-05
9,536765,Virginia,Virginia,2022-03-12,0,0,1.67671141002115e-05
4,536765,Virginia,Virginia,2022-03-13,0,0,7.45205071120509e-06
56,536765,Virginia,Virginia,2022-03-14,0,0,0.000104328709956871
43,536765,Virginia,Virginia,2022-03-15,0,0,8.01095451454547e-05
18,536765,Virginia,Virginia,2022-03-16,0,0,3.35342282004229e-05
44,536765,Virginia,Virginia,2022-03-17,0,0,8.1972557823256e-05
14,536765,Virginia,Virginia,2022-03-18,0,0,2.60821774892178e-05
25,536765,Virginia,Virginia,2022-03-19,0,0,4.65753169450318e-05
22,536765,Virginia,Virginia,2022-03-20,0,0,4.0986278911628e-05
52,536765,Virginia,Virginia,2022-03-21,0,0,9.68766592456662e-05
46,536765,Virginia,Virginia,2022-03-22,0,0,8.56985831788585e-05
66,536765,Virginia,Virginia,2022-03-23,0,0,0.000122958836734884
45,536765,Virginia,Virginia,2022-03-24,0,0,8.38355705010573e-05
36,536765,Virginia,Virginia,2022-03-25,0,0,6.70684564008458e-05
43,536765,Virginia,Virginia,2022-03-26,0,0,8.01095451454547e-05
5,536765,Virginia,Virginia,2022-03-27,0,0,9.31506338900636e-06
47,536765,Virginia,Virginia,2022-03-28,0,0,8.75615958566598e-05
51,536765,Virginia,Virginia,2022-03-29,0,0,9.50136465678649e-05
33,536765,Virginia,Virginia,2022-03-30,0,0,6.1479418367442e-05
36,536765,Virginia,Virginia,2022-03-31,0,0,6.70684564008458e-05
31,536765,Virginia,Virginia,2022-04-01,0,0,5.77533930118394e-05
42,536765,Virginia,Virginia,2022-04-02,0,0,7.82465324676534e-05
8,536765,Virginia,Virginia,2022-04-03,0,0,1.49041014224102e-05
55,536765,Virginia,Virginia,2022-04-04,0,0,0.00010246569727907
49,536765,Virginia,Virginia,2022-04-05,0,0,9.12876212122623e-05
34,536765,Virginia,Virginia,2022-04-06,0,0,6.33424310452433e-05
9,536765,Virginia,Virginia,2022-04-07,0,0,1.67671141002115e-05
4,536765,Virginia,Virginia,2022-04-08,0,0,7.45205071120509e-06
0,536765,Virginia,Virginia,2022-04-09,0,0,0
0,536765,Virginia,Virginia,2022-04-10,0,0,0
36,536765,Virginia,Virginia,2022-04-11,0,0,6.70684564008458e-05
31,536765,Virginia,Virginia,2022-04-12,0,0,5.77533930118394e-05
33,536765,Virginia,Virginia,2022-04-13,0,0,6.1479418367442e-05
47,536765,Virginia,Virginia,2022-04-14,0,0,8.75615958566598e-05
37,536765,Virginia,Virginia,2022-04-15,0,0,6.89314690786471e-05
49,536765,Virginia,Virginia,2022-04-16,0,0,9.12876212122623e-05
12,536765,Virginia,Virginia,2022-04-17,0,0,2.23561521336153e-05
68,536765,Virginia,Virginia,2022-04-18,0,0,0.000126684862090487
80,536765,Virginia,Virginia,2022-04-19,0,0,0.000149041014224102
75,536765,Virginia,Virginia,2022-04-20,0,0,0.000139725950835095
47,536765,Virginia,Virginia,2022-04-21,0,0,8.75615958566598e-05
36,536765,Virginia,Virginia,2022-04-22,0,0,6.70684564008458e-05
39,536765,Virginia,Virginia,2022-04-23,0,0,7.26574944342496e-05
9,536765,Virginia,Virginia,2022-04-24,0,0,1.67671141002115e-05
79,536765,Virginia,Virginia,2022-04-25,0,0,0.000147178001546301
38,536765,Virginia,Virginia,2022-04-26,0,0,7.07944817564483e-05
74,536765,Virginia,Virginia,2022-04-27,0,0,0.000137862938157294
59,536765,Virginia,Virginia,2022-04-28,0,0,0.000109917747990275
0,536765,Virginia,Virginia,2022-04-29,0,0,0
37,536765,Virginia,Virginia,2022-04-30,0,0,6.89314690786471e-05
26,536765,Virginia,Virginia,2022-05-01,1,0,4.84383296228331e-05
44,536765,Virginia,Virginia,2022-05-02,1,0,8.1972557823256e-05
28,536765,Virginia,Virginia,2022-05-03,1,0,5.21643549784356e-05
32,536765,Virginia,Virginia,2022-05-04,1,0,5.96164056896407e-05
27,536765,Virginia,Virginia,2022-05-05,1,0,5.03013423006344e-05
33,536765,Virginia,Virginia,2022-05-06,1,0,6.1479418367442e-05
14,536765,Virginia,Virginia,2022-05-07,1,0,2.60821774892178e-05
0,536765,Virginia,Virginia,2022-05-08,1,0,0
80,536765,Virginia,Virginia,2022-05-09,1,0,0.000149041014224102
28,536765,Virginia,Virginia,2022-05-10,1,0,5.21643549784356e-05
7,536765,Virginia,Virginia,2022-05-11,1,0,1.30410887446089e-05
25,536765,Virginia,Virginia,2022-05-12,1,0,4.65753169450318e-05
14,536765,Virginia,Virginia,2022-05-13,1,0,2.60821774892178e-05
0,536765,Virginia,Virginia,2022-05-14,1,0,0
8,536765,Virginia,Virginia,2022-05-15,1,0,1.49041014224102e-05
80,536765,Virginia,Virginia,2022-05-16,1,0,0.000149041014224102
61,536765,Virginia,Virginia,2022-05-17,1,0,0.000113643773345878
59,536765,Virginia,Virginia,2022-05-18,1,0,0.000109917747990275
46,536765,Virginia,Virginia,2022-05-19,1,0,8.56985831788585e-05
23,536765,Virginia,Virginia,2022-05-20,1,0,4.28492915894293e-05
33,536765,Virginia,Virginia,2022-05-21,1,0,6.1479418367442e-05
29,536765,Virginia,Virginia,2022-05-22,1,0,5.40273676562369e-05
79,536765,Virginia,Virginia,2022-05-23,1,0,0.000147178001546301
78,536765,Virginia,Virginia,2022-05-24,1,0,0.000145314988868499
56,536765,Virginia,Virginia,2022-05-25,1,0,0.000104328709956871
72,536765,Virginia,Virginia,2022-05-26,1,0,0.000134136912801692
47,536765,Virginia,Virginia,2022-05-27,1,0,8.75615958566598e-05
60,536765,Virginia,Virginia,2022-05-28,1,0,0.000111780760668076
42,536765,Virginia,Virginia,2022-05-29,1,0,7.82465324676534e-05
90,536765,Virginia,Virginia,2022-05-30,1,0,0.000167671141002115
84,536765,Virginia,Virginia,2022-05-31,1,0,0.000156493064935307
54,536765,Virginia,Virginia,2022-06-01,1,0,0.000100602684601269
62,536765,Virginia,Virginia,2022-06-02,1,0,0.000115506786023679
43,536765,Virginia,Virginia,2022-06-03,1,0,8.01095451454547e-05
51,536765,Virginia,Virginia,2022-06-04,1,0,9.50136465678649e-05
20,536765,Virginia,Virginia,2022-06-05,1,0,3.72602535560255e-05
73,536765,Virginia,Virginia,2022-06-06,1,0,0.000135999925479493
54,536765,Virginia,Virginia,2022-06-07,1,0,0.000100602684601269
22,536765,Virginia,Virginia,2022-06-08,1,0,4.0986278911628e-05
23,536765,Virginia,Virginia,2022-06-09,1,0,4.28492915894293e-05
15,536765,Virginia,Virginia,2022-06-10,1,0,2.79451901670191e-05
24,536765,Virginia,Virginia,2022-06-11,1,0,4.47123042672305e-05
40,536765,Virginia,Virginia,2022-06-12,1,0,7.45205071120509e-05
54,536765,Virginia,Virginia,2022-06-13,1,0,0.000100602684601269
44,536765,Virginia,Virginia,2022-06-14,1,0,8.1972557823256e-05
73,536765,Virginia,Virginia,2022-06-15,1,0,0.000135999925479493
41,536765,Virginia,Virginia,2022-06-16,1,0,7.63835197898522e-05
28,536765,Virginia,Virginia,2022-06-17,1,0,5.21643549784356e-05
58,536765,Virginia,Virginia,2022-06-18,1,0,0.000108054735312474
61,536765,Virginia,Virginia,2022-06-19,1,0,0.000113643773345878
74,536765,Virginia,Virginia,2022-06-20,1,0,0.000137862938157294
72,536765,Virginia,Virginia,2022-06-21,1,0,0.000134136912801692
50,536765,Virginia,Virginia,2022-06-22,1,0,9.31506338900636e-05
42,536765,Virginia,Virginia,2022-06-23,1,0,7.82465324676534e-05
35,536765,Virginia,Virginia,2022-06-24,1,0,6.52054437230445e-05
61,536765,Virginia,Virginia,2022-06-25,1,0,0.000113643773345878
49,536765,Virginia,Virginia,2022-06-26,1,0,9.12876212122623e-05
100,536765,Virginia,Virginia,2022-06-27,1,0,0.000186301267780127
