rrrr,pppp,pppp,ssss,dddd,p,tttt
0,580870,Missouri,Missouri,6/1/22,1,0
0,580870,Missouri,Missouri,6/2/22,1,0
22,580870,Missouri,Missouri,6/3/22,1,0
19,580870,Missouri,Missouri,6/4/22,1,0
7,580870,Missouri,Missouri,6/5/22,1,0
6,580870,Missouri,Missouri,6/6/22,1,0
15,580870,Missouri,Missouri,6/7/22,1,0
40,580870,Missouri,Missouri,6/8/22,1,0
41,580870,Missouri,Missouri,6/9/22,1,0
0,580870,Missouri,Missouri,6/10/22,1,0
0,580870,Missouri,Missouri,6/11/22,1,0
0,580870,Missouri,Missouri,6/12/22,1,0
13,580870,Missouri,Missouri,6/13/22,1,0
27,580870,Missouri,Missouri,6/14/22,1,0
27,580870,Missouri,Missouri,6/15/22,1,0
0,580870,Missouri,Missouri,6/16/22,1,0
8,580870,Missouri,Missouri,6/17/22,1,0
0,580870,Missouri,Missouri,6/18/22,1,0
0,580870,Missouri,Missouri,6/19/22,1,0
16,580870,Missouri,Missouri,6/20/22,1,0
30,580870,Missouri,Missouri,6/21/22,1,0
59,580870,Missouri,Missouri,6/22/22,1,0
8,580870,Missouri,Missouri,6/23/22,1,0
3,580870,Missouri,Missouri,6/24/22,1,0
14,580870,Missouri,Missouri,6/25/22,1,0
4,580870,Missouri,Missouri,6/26/22,1,0
36,580870,Missouri,Missouri,6/27/22,1,0
42,580870,Missouri,Missouri,6/28/22,1,0
70,580870,Missouri,Missouri,6/29/22,1,0
30,580870,Missouri,Missouri,6/30/22,1,0
39,577532,Mississippi,Mississippi,3/1/22,0,0
5,577532,Mississippi,Mississippi,3/2/22,0,0
10,577532,Mississippi,Mississippi,3/3/22,0,0
33,577532,Mississippi,Mississippi,3/4/22,0,0
0,577532,Mississippi,Mississippi,3/5/22,0,0
14,577532,Mississippi,Mississippi,3/6/22,0,0
5,577532,Mississippi,Mississippi,3/7/22,0,0
26,577532,Mississippi,Mississippi,3/8/22,0,0
1,577532,Mississippi,Mississippi,3/9/22,0,0
22,577532,Mississippi,Mississippi,3/10/22,0,0
20,577532,Mississippi,Mississippi,3/11/22,0,0
0,577532,Mississippi,Mississippi,3/12/22,0,0
7,577532,Mississippi,Mississippi,3/13/22,0,0
21,577532,Mississippi,Mississippi,3/14/22,0,0
41,577532,Mississippi,Mississippi,3/15/22,0,0
25,577532,Mississippi,Mississippi,3/16/22,0,0
8,577532,Mississippi,Mississippi,3/17/22,0,0
19,577532,Mississippi,Mississippi,3/18/22,0,0
34,577532,Mississippi,Mississippi,3/19/22,0,0
15,577532,Mississippi,Mississippi,3/20/22,0,0
33,577532,Mississippi,Mississippi,3/21/22,0,0
43,577532,Mississippi,Mississippi,3/22/22,0,0
26,577532,Mississippi,Mississippi,3/23/22,0,0
29,577532,Mississippi,Mississippi,3/24/22,0,0
4,577532,Mississippi,Mississippi,3/25/22,0,0
22,577532,Mississippi,Mississippi,3/26/22,0,0
42,577532,Mississippi,Mississippi,3/27/22,0,0
53,577532,Mississippi,Mississippi,3/28/22,0,0
36,577532,Mississippi,Mississippi,3/29/22,0,0
49,577532,Mississippi,Mississippi,3/30/22,0,0
29,577532,Mississippi,Mississippi,3/31/22,0,0
36,577532,Mississippi,Mississippi,4/1/22,0,0
27,577532,Mississippi,Mississippi,4/2/22,0,0
36,577532,Mississippi,Mississippi,4/3/22,0,0
48,577532,Mississippi,Mississippi,4/4/22,0,0
33,577532,Mississippi,Mississippi,4/5/22,0,0
37,577532,Mississippi,Mississippi,4/6/22,0,0
21,577532,Mississippi,Mississippi,4/7/22,0,0
9,577532,Mississippi,Mississippi,4/8/22,0,0
13,577532,Mississippi,Mississippi,4/9/22,0,0
4,577532,Mississippi,Mississippi,4/10/22,0,0
11,577532,Mississippi,Mississippi,4/11/22,0,0
47,577532,Mississippi,Mississippi,4/12/22,0,0
18,577532,Mississippi,Mississippi,4/13/22,0,0
26,577532,Mississippi,Mississippi,4/14/22,0,0
24,577532,Mississippi,Mississippi,4/15/22,0,0
6,577532,Mississippi,Mississippi,4/16/22,0,0
33,577532,Mississippi,Mississippi,4/17/22,0,0
30,577532,Mississippi,Mississippi,4/18/22,0,0
31,577532,Mississippi,Mississippi,4/19/22,0,0
35,577532,Mississippi,Mississippi,4/20/22,0,0
24,577532,Mississippi,Mississippi,4/21/22,0,0
56,577532,Mississippi,Mississippi,4/22/22,0,0
36,577532,Mississippi,Mississippi,4/23/22,0,0
31,577532,Mississippi,Mississippi,4/24/22,0,0
38,577532,Mississippi,Mississippi,4/25/22,0,0
53,577532,Mississippi,Mississippi,4/26/22,0,0
43,577532,Mississippi,Mississippi,4/27/22,0,0
19,577532,Mississippi,Mississippi,4/28/22,0,0
29,577532,Mississippi,Mississippi,4/29/22,0,0
50,577532,Mississippi,Mississippi,4/30/22,0,0
23,577532,Mississippi,Mississippi,5/1/22,1,0
43,577532,Mississippi,Mississippi,5/2/22,1,0
40,577532,Mississippi,Mississippi,5/3/22,1,0
24,577532,Mississippi,Mississippi,5/4/22,1,0
11,577532,Mississippi,Mississippi,5/5/22,1,0
30,577532,Mississippi,Mississippi,5/6/22,1,0
21,577532,Mississippi,Mississippi,5/7/22,1,0
29,577532,Mississippi,Mississippi,5/8/22,1,0
27,577532,Mississippi,Mississippi,5/9/22,1,0
10,577532,Mississippi,Mississippi,5/10/22,1,0
34,577532,Mississippi,Mississippi,5/11/22,1,0
9,577532,Mississippi,Mississippi,5/12/22,1,0
17,577532,Mississippi,Mississippi,5/13/22,1,0
14,577532,Mississippi,Mississippi,5/14/22,1,0
0,577532,Mississippi,Mississippi,5/15/22,1,0
32,577532,Mississippi,Mississippi,5/16/22,1,0
33,577532,Mississippi,Mississippi,5/17/22,1,0
9,577532,Mississippi,Mississippi,5/18/22,1,0
32,577532,Mississippi,Mississippi,5/19/22,1,0
35,577532,Mississippi,Mississippi,5/20/22,1,0
11,577532,Mississippi,Mississippi,5/21/22,1,0
27,577532,Mississippi,Mississippi,5/22/22,1,0
42,577532,Mississippi,Mississippi,5/23/22,1,0
33,577532,Mississippi,Mississippi,5/24/22,1,0
44,577532,Mississippi,Mississippi,5/25/22,1,0
37,577532,Mississippi,Mississippi,5/26/22,1,0
30,577532,Mississippi,Mississippi,5/27/22,1,0
46,577532,Mississippi,Mississippi,5/28/22,1,0
38,577532,Mississippi,Mississippi,5/29/22,1,0
68,577532,Mississippi,Mississippi,5/30/22,1,0
73,577532,Mississippi,Mississippi,5/31/22,1,0
23,577532,Mississippi,Mississippi,6/1/22,1,0
39,577532,Mississippi,Mississippi,6/2/22,1,0
14,577532,Mississippi,Mississippi,6/3/22,1,0
21,577532,Mississippi,Mississippi,6/4/22,1,0
6,577532,Mississippi,Mississippi,6/5/22,1,0
35,577532,Mississippi,Mississippi,6/6/22,1,0
34,577532,Mississippi,Mississippi,6/7/22,1,0
30,577532,Mississippi,Mississippi,6/8/22,1,0
41,577532,Mississippi,Mississippi,6/9/22,1,0
22,577532,Mississippi,Mississippi,6/10/22,1,0
0,577532,Mississippi,Mississippi,6/11/22,1,0
12,577532,Mississippi,Mississippi,6/12/22,1,0
31,577532,Mississippi,Mississippi,6/13/22,1,0
37,577532,Mississippi,Mississippi,6/14/22,1,0
44,577532,Mississippi,Mississippi,6/15/22,1,0
23,577532,Mississippi,Mississippi,6/16/22,1,0
25,577532,Mississippi,Mississippi,6/17/22,1,0
35,577532,Mississippi,Mississippi,6/18/22,1,0
28,577532,Mississippi,Mississippi,6/19/22,1,0
67,577532,Mississippi,Mississippi,6/20/22,1,0
45,577532,Mississippi,Mississippi,6/21/22,1,0
59,577532,Mississippi,Mississippi,6/22/22,1,0
59,577532,Mississippi,Mississippi,6/23/22,1,0
27,577532,Mississippi,Mississippi,6/24/22,1,0
37,577532,Mississippi,Mississippi,6/25/22,1,0
12,577532,Mississippi,Mississippi,6/26/22,1,0
49,577532,Mississippi,Mississippi,6/27/22,1,0
70,577532,Mississippi,Mississippi,6/28/22,1,0
65,577532,Mississippi,Mississippi,6/29/22,1,0
39,577532,Mississippi,Mississippi,6/30/22,1,0
21,548952,Ohio,Ohio,3/1/22,0,0
0,548952,Ohio,Ohio,3/2/22,0,0
16,548952,Ohio,Ohio,3/3/22,0,0
17,548952,Ohio,Ohio,3/4/22,0,0
0,548952,Ohio,Ohio,3/5/22,0,0
1,548952,Ohio,Ohio,3/6/22,0,0
24,548952,Ohio,Ohio,3/7/22,0,0
20,548952,Ohio,Ohio,3/8/22,0,0
7,548952,Ohio,Ohio,3/9/22,0,0
8,548952,Ohio,Ohio,3/10/22,0,0
5,548952,Ohio,Ohio,3/11/22,0,0
8,548952,Ohio,Ohio,3/12/22,0,0
15,548952,Ohio,Ohio,3/13/22,0,0
14,548952,Ohio,Ohio,3/14/22,0,0
24,548952,Ohio,Ohio,3/15/22,0,0
5,548952,Ohio,Ohio,3/16/22,0,0
20,548952,Ohio,Ohio,3/17/22,0,0
16,548952,Ohio,Ohio,3/18/22,0,0
12,548952,Ohio,Ohio,3/19/22,0,0
25,548952,Ohio,Ohio,3/20/22,0,0
14,548952,Ohio,Ohio,3/21/22,0,0
21,548952,Ohio,Ohio,3/22/22,0,0
13,548952,Ohio,Ohio,3/23/22,0,0
33,548952,Ohio,Ohio,3/24/22,0,0
25,548952,Ohio,Ohio,3/25/22,0,0
9,548952,Ohio,Ohio,3/26/22,0,0
16,548952,Ohio,Ohio,3/27/22,0,0
21,548952,Ohio,Ohio,3/28/22,0,0
29,548952,Ohio,Ohio,3/29/22,0,0
29,548952,Ohio,Ohio,3/30/22,0,0
15,548952,Ohio,Ohio,3/31/22,0,0
4,548952,Ohio,Ohio,4/1/22,0,0
16,548952,Ohio,Ohio,4/2/22,0,0
8,548952,Ohio,Ohio,4/3/22,0,0
26,548952,Ohio,Ohio,4/4/22,0,0
10,548952,Ohio,Ohio,4/5/22,0,0
11,548952,Ohio,Ohio,4/6/22,0,0
3,548952,Ohio,Ohio,4/7/22,0,0
13,548952,Ohio,Ohio,4/8/22,0,0
3,548952,Ohio,Ohio,4/9/22,0,0
0,548952,Ohio,Ohio,4/10/22,0,0
32,548952,Ohio,Ohio,4/11/22,0,0
29,548952,Ohio,Ohio,4/12/22,0,0
10,548952,Ohio,Ohio,4/13/22,0,0
18,548952,Ohio,Ohio,4/14/22,0,0
3,548952,Ohio,Ohio,4/15/22,0,0
0,548952,Ohio,Ohio,4/16/22,0,0
9,548952,Ohio,Ohio,4/17/22,0,0
26,548952,Ohio,Ohio,4/18/22,0,0
11,548952,Ohio,Ohio,4/19/22,0,0
25,548952,Ohio,Ohio,4/20/22,0,0
23,548952,Ohio,Ohio,4/21/22,0,0
18,548952,Ohio,Ohio,4/22/22,0,0
15,548952,Ohio,Ohio,4/23/22,0,0
6,548952,Ohio,Ohio,4/24/22,0,0
22,548952,Ohio,Ohio,4/25/22,0,0
8,548952,Ohio,Ohio,4/26/22,0,0
32,548952,Ohio,Ohio,4/27/22,0,0
23,548952,Ohio,Ohio,4/28/22,0,0
18,548952,Ohio,Ohio,4/29/22,0,0
14,548952,Ohio,Ohio,4/30/22,0,0
15,548952,Ohio,Ohio,5/1/22,1,0
16,548952,Ohio,Ohio,5/2/22,1,0
21,548952,Ohio,Ohio,5/3/22,1,0
22,548952,Ohio,Ohio,5/4/22,1,0
7,548952,Ohio,Ohio,5/5/22,1,0
4,548952,Ohio,Ohio,5/6/22,1,0
13,548952,Ohio,Ohio,5/7/22,1,0
0,548952,Ohio,Ohio,5/8/22,1,0
37,548952,Ohio,Ohio,5/9/22,1,0
11,548952,Ohio,Ohio,5/10/22,1,0
7,548952,Ohio,Ohio,5/11/22,1,0
9,548952,Ohio,Ohio,5/12/22,1,0
1,548952,Ohio,Ohio,5/13/22,1,0
7,548952,Ohio,Ohio,5/14/22,1,0
5,548952,Ohio,Ohio,5/15/22,1,0
11,548952,Ohio,Ohio,5/16/22,1,0
15,548952,Ohio,Ohio,5/17/22,1,0
24,548952,Ohio,Ohio,5/18/22,1,0
13,548952,Ohio,Ohio,5/19/22,1,0
12,548952,Ohio,Ohio,5/20/22,1,0
10,548952,Ohio,Ohio,5/21/22,1,0
0,548952,Ohio,Ohio,5/22/22,1,0
25,548952,Ohio,Ohio,5/23/22,1,0
23,548952,Ohio,Ohio,5/24/22,1,0
29,548952,Ohio,Ohio,5/25/22,1,0
19,548952,Ohio,Ohio,5/26/22,1,0
18,548952,Ohio,Ohio,5/27/22,1,0
30,548952,Ohio,Ohio,5/28/22,1,0
38,548952,Ohio,Ohio,5/29/22,1,0
34,548952,Ohio,Ohio,5/30/22,1,0
12,548952,Ohio,Ohio,5/31/22,1,0
20,548952,Ohio,Ohio,6/1/22,1,0
31,548952,Ohio,Ohio,6/2/22,1,0
16,548952,Ohio,Ohio,6/3/22,1,0
2,548952,Ohio,Ohio,6/4/22,1,0
13,548952,Ohio,Ohio,6/5/22,1,0
35,548952,Ohio,Ohio,6/6/22,1,0
10,548952,Ohio,Ohio,6/7/22,1,0
18,548952,Ohio,Ohio,6/8/22,1,0
0,548952,Ohio,Ohio,6/9/22,1,0
2,548952,Ohio,Ohio,6/10/22,1,0
2,548952,Ohio,Ohio,6/11/22,1,0
5,548952,Ohio,Ohio,6/12/22,1,0
12,548952,Ohio,Ohio,6/13/22,1,0
16,548952,Ohio,Ohio,6/14/22,1,0
16,548952,Ohio,Ohio,6/15/22,1,0
12,548952,Ohio,Ohio,6/16/22,1,0
0,548952,Ohio,Ohio,6/17/22,1,0
10,548952,Ohio,Ohio,6/18/22,1,0
31,548952,Ohio,Ohio,6/19/22,1,0
5,548952,Ohio,Ohio,6/20/22,1,0
24,548952,Ohio,Ohio,6/21/22,1,0
19,548952,Ohio,Ohio,6/22/22,1,0
6,548952,Ohio,Ohio,6/23/22,1,0
22,548952,Ohio,Ohio,6/24/22,1,0
1,548952,Ohio,Ohio,6/25/22,1,0
15,548952,Ohio,Ohio,6/26/22,1,0
21,548952,Ohio,Ohio,6/27/22,1,0
16,548952,Ohio,Ohio,6/28/22,1,0
4,548952,Ohio,Ohio,6/29/22,1,0
19,548952,Ohio,Ohio,6/30/22,1,0
11,540410,Alabama,Alabama,3/1/22,0,0
5,540410,Alabama,Alabama,3/2/22,0,0
2,540410,Alabama,Alabama,3/3/22,0,0
0,540410,Alabama,Alabama,3/4/22,0,0
5,540410,Alabama,Alabama,3/5/22,0,0
9,540410,Alabama,Alabama,3/6/22,0,0
20,540410,Alabama,Alabama,3/7/22,0,0
12,540410,Alabama,Alabama,3/8/22,0,0
13,540410,Alabama,Alabama,3/9/22,0,0
7,540410,Alabama,Alabama,3/10/22,0,0
0,540410,Alabama,Alabama,3/11/22,0,0
0,540410,Alabama,Alabama,3/12/22,0,0
0,540410,Alabama,Alabama,3/13/22,0,0
22,540410,Alabama,Alabama,3/14/22,0,0
6,540410,Alabama,Alabama,3/15/22,0,0
22,540410,Alabama,Alabama,3/16/22,0,0
2,540410,Alabama,Alabama,3/17/22,0,0
5,540410,Alabama,Alabama,3/18/22,0,0
0,540410,Alabama,Alabama,3/19/22,0,0
20,540410,Alabama,Alabama,3/20/22,0,0
18,540410,Alabama,Alabama,3/21/22,0,0
21,540410,Alabama,Alabama,3/22/22,0,0
9,540410,Alabama,Alabama,3/23/22,0,0
13,540410,Alabama,Alabama,3/24/22,0,0
8,540410,Alabama,Alabama,3/25/22,0,0
14,540410,Alabama,Alabama,3/26/22,0,0
3,540410,Alabama,Alabama,3/27/22,0,0
20,540410,Alabama,Alabama,3/28/22,0,0
22,540410,Alabama,Alabama,3/29/22,0,0
18,540410,Alabama,Alabama,3/30/22,0,0
10,540410,Alabama,Alabama,3/31/22,0,0
8,540410,Alabama,Alabama,4/1/22,0,0
3,540410,Alabama,Alabama,4/2/22,0,0
0,540410,Alabama,Alabama,4/3/22,0,0
13,540410,Alabama,Alabama,4/4/22,0,0
17,540410,Alabama,Alabama,4/5/22,0,0
7,540410,Alabama,Alabama,4/6/22,0,0
6,540410,Alabama,Alabama,4/7/22,0,0
11,540410,Alabama,Alabama,4/8/22,0,0
1,540410,Alabama,Alabama,4/9/22,0,0
0,540410,Alabama,Alabama,4/10/22,0,0
10,540410,Alabama,Alabama,4/11/22,0,0
5,540410,Alabama,Alabama,4/12/22,0,0
10,540410,Alabama,Alabama,4/13/22,0,0
6,540410,Alabama,Alabama,4/14/22,0,0
0,540410,Alabama,Alabama,4/15/22,0,0
2,540410,Alabama,Alabama,4/16/22,0,0
0,540410,Alabama,Alabama,4/17/22,0,0
17,540410,Alabama,Alabama,4/18/22,0,0
2,540410,Alabama,Alabama,4/19/22,0,0
0,540410,Alabama,Alabama,4/20/22,0,0
9,540410,Alabama,Alabama,4/21/22,0,0
13,540410,Alabama,Alabama,4/22/22,0,0
0,540410,Alabama,Alabama,4/23/22,0,0
21,540410,Alabama,Alabama,4/24/22,0,0
18,540410,Alabama,Alabama,4/25/22,0,0
15,540410,Alabama,Alabama,4/26/22,0,0
8,540410,Alabama,Alabama,4/27/22,0,0
18,540410,Alabama,Alabama,4/28/22,0,0
14,540410,Alabama,Alabama,4/29/22,0,0
3,540410,Alabama,Alabama,4/30/22,0,0
21,540410,Alabama,Alabama,5/1/22,1,0
8,540410,Alabama,Alabama,5/2/22,1,0
14,540410,Alabama,Alabama,5/3/22,1,0
2,540410,Alabama,Alabama,5/4/22,1,0
7,540410,Alabama,Alabama,5/5/22,1,0
4,540410,Alabama,Alabama,5/6/22,1,0
6,540410,Alabama,Alabama,5/7/22,1,0
5,540410,Alabama,Alabama,5/8/22,1,0
6,540410,Alabama,Alabama,5/9/22,1,0
9,540410,Alabama,Alabama,5/10/22,1,0
2,540410,Alabama,Alabama,5/11/22,1,0
9,540410,Alabama,Alabama,5/12/22,1,0
17,540410,Alabama,Alabama,5/13/22,1,0
9,540410,Alabama,Alabama,5/14/22,1,0
6,540410,Alabama,Alabama,5/15/22,1,0
2,540410,Alabama,Alabama,5/16/22,1,0
9,540410,Alabama,Alabama,5/17/22,1,0
8,540410,Alabama,Alabama,5/18/22,1,0
0,540410,Alabama,Alabama,5/19/22,1,0
2,540410,Alabama,Alabama,5/20/22,1,0
1,540410,Alabama,Alabama,5/21/22,1,0
2,540410,Alabama,Alabama,5/22/22,1,0
9,540410,Alabama,Alabama,5/23/22,1,0
11,540410,Alabama,Alabama,5/24/22,1,0
8,540410,Alabama,Alabama,5/25/22,1,0
22,540410,Alabama,Alabama,5/26/22,1,0
8,540410,Alabama,Alabama,5/27/22,1,0
16,540410,Alabama,Alabama,5/28/22,1,0
15,540410,Alabama,Alabama,5/29/22,1,0
24,540410,Alabama,Alabama,5/30/22,1,0
10,540410,Alabama,Alabama,5/31/22,1,0
12,540410,Alabama,Alabama,6/1/22,1,0
8,540410,Alabama,Alabama,6/2/22,1,0
1,540410,Alabama,Alabama,6/3/22,1,0
4,540410,Alabama,Alabama,6/4/22,1,0
0,540410,Alabama,Alabama,6/5/22,1,0
20,540410,Alabama,Alabama,6/6/22,1,0
5,540410,Alabama,Alabama,6/7/22,1,0
9,540410,Alabama,Alabama,6/8/22,1,0
9,540410,Alabama,Alabama,6/9/22,1,0
9,540410,Alabama,Alabama,6/10/22,1,0
0,540410,Alabama,Alabama,6/11/22,1,0
6,540410,Alabama,Alabama,6/12/22,1,0
8,540410,Alabama,Alabama,6/13/22,1,0
11,540410,Alabama,Alabama,6/14/22,1,0
13,540410,Alabama,Alabama,6/15/22,1,0
3,540410,Alabama,Alabama,6/16/22,1,0
3,540410,Alabama,Alabama,6/17/22,1,0
0,540410,Alabama,Alabama,6/18/22,1,0
14,540410,Alabama,Alabama,6/19/22,1,0
17,540410,Alabama,Alabama,6/20/22,1,0
11,540410,Alabama,Alabama,6/21/22,1,0
15,540410,Alabama,Alabama,6/22/22,1,0
13,540410,Alabama,Alabama,6/23/22,1,0
5,540410,Alabama,Alabama,6/24/22,1,0
0,540410,Alabama,Alabama,6/25/22,1,0
8,540410,Alabama,Alabama,6/26/22,1,0
25,540410,Alabama,Alabama,6/27/22,1,0
17,540410,Alabama,Alabama,6/28/22,1,0
24,540410,Alabama,Alabama,6/29/22,1,0
17,540410,Alabama,Alabama,6/30/22,1,0
46,536765,Virginia,Virginia,3/1/22,0,0
48,536765,Virginia,Virginia,3/2/22,0,0
28,536765,Virginia,Virginia,3/3/22,0,0
22,536765,Virginia,Virginia,3/4/22,0,0
21,536765,Virginia,Virginia,3/5/22,0,0
23,536765,Virginia,Virginia,3/6/22,0,0
21,536765,Virginia,Virginia,3/7/22,0,0
49,536765,Virginia,Virginia,3/8/22,0,0
35,536765,Virginia,Virginia,3/9/22,0,0
0,536765,Virginia,Virginia,3/10/22,0,0
15,536765,Virginia,Virginia,3/11/22,0,0
9,536765,Virginia,Virginia,3/12/22,0,0
4,536765,Virginia,Virginia,3/13/22,0,0
56,536765,Virginia,Virginia,3/14/22,0,0
43,536765,Virginia,Virginia,3/15/22,0,0
18,536765,Virginia,Virginia,3/16/22,0,0
44,536765,Virginia,Virginia,3/17/22,0,0
14,536765,Virginia,Virginia,3/18/22,0,0
25,536765,Virginia,Virginia,3/19/22,0,0
22,536765,Virginia,Virginia,3/20/22,0,0
52,536765,Virginia,Virginia,3/21/22,0,0
46,536765,Virginia,Virginia,3/22/22,0,0
66,536765,Virginia,Virginia,3/23/22,0,0
45,536765,Virginia,Virginia,3/24/22,0,0
36,536765,Virginia,Virginia,3/25/22,0,0
43,536765,Virginia,Virginia,3/26/22,0,0
5,536765,Virginia,Virginia,3/27/22,0,0
47,536765,Virginia,Virginia,3/28/22,0,0
51,536765,Virginia,Virginia,3/29/22,0,0
33,536765,Virginia,Virginia,3/30/22,0,0
36,536765,Virginia,Virginia,3/31/22,0,0
31,536765,Virginia,Virginia,4/1/22,0,0
42,536765,Virginia,Virginia,4/2/22,0,0
8,536765,Virginia,Virginia,4/3/22,0,0
55,536765,Virginia,Virginia,4/4/22,0,0
49,536765,Virginia,Virginia,4/5/22,0,0
34,536765,Virginia,Virginia,4/6/22,0,0
9,536765,Virginia,Virginia,4/7/22,0,0
4,536765,Virginia,Virginia,4/8/22,0,0
0,536765,Virginia,Virginia,4/9/22,0,0
0,536765,Virginia,Virginia,4/10/22,0,0
36,536765,Virginia,Virginia,4/11/22,0,0
31,536765,Virginia,Virginia,4/12/22,0,0
33,536765,Virginia,Virginia,4/13/22,0,0
47,536765,Virginia,Virginia,4/14/22,0,0
37,536765,Virginia,Virginia,4/15/22,0,0
49,536765,Virginia,Virginia,4/16/22,0,0
12,536765,Virginia,Virginia,4/17/22,0,0
68,536765,Virginia,Virginia,4/18/22,0,0
80,536765,Virginia,Virginia,4/19/22,0,0
75,536765,Virginia,Virginia,4/20/22,0,0
47,536765,Virginia,Virginia,4/21/22,0,0
36,536765,Virginia,Virginia,4/22/22,0,0
39,536765,Virginia,Virginia,4/23/22,0,0
9,536765,Virginia,Virginia,4/24/22,0,0
79,536765,Virginia,Virginia,4/25/22,0,0
38,536765,Virginia,Virginia,4/26/22,0,0
74,536765,Virginia,Virginia,4/27/22,0,0
59,536765,Virginia,Virginia,4/28/22,0,0
0,536765,Virginia,Virginia,4/29/22,0,0
37,536765,Virginia,Virginia,4/30/22,0,0
26,536765,Virginia,Virginia,5/1/22,1,0
44,536765,Virginia,Virginia,5/2/22,1,0
28,536765,Virginia,Virginia,5/3/22,1,0
32,536765,Virginia,Virginia,5/4/22,1,0
27,536765,Virginia,Virginia,5/5/22,1,0
33,536765,Virginia,Virginia,5/6/22,1,0
14,536765,Virginia,Virginia,5/7/22,1,0
0,536765,Virginia,Virginia,5/8/22,1,0
80,536765,Virginia,Virginia,5/9/22,1,0
28,536765,Virginia,Virginia,5/10/22,1,0
7,536765,Virginia,Virginia,5/11/22,1,0
25,536765,Virginia,Virginia,5/12/22,1,0
14,536765,Virginia,Virginia,5/13/22,1,0
0,536765,Virginia,Virginia,5/14/22,1,0
8,536765,Virginia,Virginia,5/15/22,1,0
80,536765,Virginia,Virginia,5/16/22,1,0
61,536765,Virginia,Virginia,5/17/22,1,0
59,536765,Virginia,Virginia,5/18/22,1,0
46,536765,Virginia,Virginia,5/19/22,1,0
23,536765,Virginia,Virginia,5/20/22,1,0
33,536765,Virginia,Virginia,5/21/22,1,0
29,536765,Virginia,Virginia,5/22/22,1,0
79,536765,Virginia,Virginia,5/23/22,1,0
78,536765,Virginia,Virginia,5/24/22,1,0
56,536765,Virginia,Virginia,5/25/22,1,0
72,536765,Virginia,Virginia,5/26/22,1,0
47,536765,Virginia,Virginia,5/27/22,1,0
60,536765,Virginia,Virginia,5/28/22,1,0
42,536765,Virginia,Virginia,5/29/22,1,0
90,536765,Virginia,Virginia,5/30/22,1,0
84,536765,Virginia,Virginia,5/31/22,1,0
54,536765,Virginia,Virginia,6/1/22,1,0
62,536765,Virginia,Virginia,6/2/22,1,0
43,536765,Virginia,Virginia,6/3/22,1,0
51,536765,Virginia,Virginia,6/4/22,1,0
20,536765,Virginia,Virginia,6/5/22,1,0
73,536765,Virginia,Virginia,6/6/22,1,0
54,536765,Virginia,Virginia,6/7/22,1,0
22,536765,Virginia,Virginia,6/8/22,1,0
23,536765,Virginia,Virginia,6/9/22,1,0
15,536765,Virginia,Virginia,6/10/22,1,0
24,536765,Virginia,Virginia,6/11/22,1,0
40,536765,Virginia,Virginia,6/12/22,1,0
54,536765,Virginia,Virginia,6/13/22,1,0
44,536765,Virginia,Virginia,6/14/22,1,0
73,536765,Virginia,Virginia,6/15/22,1,0
41,536765,Virginia,Virginia,6/16/22,1,0
28,536765,Virginia,Virginia,6/17/22,1,0
58,536765,Virginia,Virginia,6/18/22,1,0
61,536765,Virginia,Virginia,6/19/22,1,0
74,536765,Virginia,Virginia,6/20/22,1,0
72,536765,Virginia,Virginia,6/21/22,1,0
50,536765,Virginia,Virginia,6/22/22,1,0
42,536765,Virginia,Virginia,6/23/22,1,0
35,536765,Virginia,Virginia,6/24/22,1,0
61,536765,Virginia,Virginia,6/25/22,1,0
49,536765,Virginia,Virginia,6/26/22,1,0
100,536765,Virginia,Virginia,6/27/22,1,0
99,536765,Virginia,Virginia,6/28/22,1,0
75,536765,Virginia,Virginia,6/29/22,1,0
54,536765,Virginia,Virginia,6/30/22,1,0
59,523716,Hawaii,Hawaii,3/1/22,0,0
34,523716,Hawaii,Hawaii,3/2/22,0,0
13,523716,Hawaii,Hawaii,3/3/22,0,0
0,523716,Hawaii,Hawaii,3/4/22,0,0
4,523716,Hawaii,Hawaii,3/5/22,0,0
4,523716,Hawaii,Hawaii,3/6/22,0,0
70,523716,Hawaii,Hawaii,3/7/22,0,0
42,523716,Hawaii,Hawaii,3/8/22,0,0
12,523716,Hawaii,Hawaii,3/9/22,0,0
8,523716,Hawaii,Hawaii,3/10/22,0,0
14,523716,Hawaii,Hawaii,3/11/22,0,0
6,523716,Hawaii,Hawaii,3/12/22,0,0
4,523716,Hawaii,Hawaii,3/13/22,0,0
50,523716,Hawaii,Hawaii,3/14/22,0,0
50,523716,Hawaii,Hawaii,3/15/22,0,0
58,523716,Hawaii,Hawaii,3/16/22,0,0
48,523716,Hawaii,Hawaii,3/17/22,0,0
0,523716,Hawaii,Hawaii,3/18/22,0,0
2,523716,Hawaii,Hawaii,3/19/22,0,0
26,523716,Hawaii,Hawaii,3/20/22,0,0
31,523716,Hawaii,Hawaii,3/21/22,0,0
64,523716,Hawaii,Hawaii,3/22/22,0,0
43,523716,Hawaii,Hawaii,3/23/22,0,0
41,523716,Hawaii,Hawaii,3/24/22,0,0
44,523716,Hawaii,Hawaii,3/25/22,0,0
26,523716,Hawaii,Hawaii,3/26/22,0,0
22,523716,Hawaii,Hawaii,3/27/22,0,0
47,523716,Hawaii,Hawaii,3/28/22,0,0
